timestamp,symbol,timeframe,direction,tier,composite_score,crt_score,smc_score,session,session_bullish,session_bearish,entry,stop_loss,take_profit,sl_source,rr,risk,reward,current_price,distance_to_entry_pct,scenario,freshness_state,age_minutes,displacement_ratio,retracement_pct,in_optimal_ote,premium_discount,ob_type,ob_touches,fvg_type,fvg_filled,msb_confirmed,msb_direction,liquidity_swept,liquidity_direction,confluence_count,signals_list,action,outcome,atr,atr_sl_distance,mtf_alignment,mtf_details
2026-07-27T23:00:16.559113,FLUXUSDT,4h,BEARISH,REJECTED,29,29,0,LONDON,8,8,0.0398,0.0436,0.0362,0.0436,1.0,0.0038,0.0036,0.0399,0.25,CRT_SETUP,hot,12,3.0,-66.7,False,,,,,,False,,,,0,,revalidated,,0.00081,0.0038,0,
2026-07-27T23:00:16.565611,CVXUSDT,1h,BULLISH,REJECTED,25,25,0,NY,8,8,1.3711,1.314,1.428,1.314,1.0,0.0571,0.0569,1.371,0.01,CRT_SETUP,hot,12,2.36,175.0,False,,,,,,False,,,,0,,revalidated,,0.01993,0.0571,0,
2026-07-27T23:00:16.569648,CVXUSDT,1d,BEARISH,REJECTED,26,26,0,ASIA,8,8,1.3709,1.4635,1.2785,1.4635,1.0,0.0926,0.0924,1.371,0.01,CRT_SETUP,hot,12,2.43,154.2,False,,,,BEARISH,,False,,,,0,,revalidated,,0.08093,0.0926,0,
2026-07-27T23:00:16.575271,JOEUSDT,4h,BULLISH,REJECTED,30,30,0,LONDON,8,8,0.0268,0.0262,0.03,0.0262,6.46,0.0006,0.0032,0.0267,0.37,OB_BOUNCE,hot,12,3.0,107.1,False,,BULLISH_OB,0,BULLISH,,False,,,,0,,revalidated,,0.00082,0.0006,0,
2026-07-27T23:00:16.580783,JOEUSDT,1d,BULLISH,REJECTED,49,49,0,ASIA,8,8,0.0268,0.0256,0.03,0.0256,3.08,0.0012,0.0032,0.0267,0.37,OB_BOUNCE,hot,12,2.1,96.8,False,,BULLISH_OB,0,BULLISH,,False,,,,1,4h,revalidated,,0.00134,0.0012,0,
2026-07-27T23:00:16.588785,GLMRUSDT,4h,BULLISH,WATCH,50,50,0,LONDON,8,8,0.00824,0.0079,0.01,0.0079,8.78,0.00034,0.00176,0.008144,1.23,CRT_SETUP,hot,12,1.89,200.7,False,,,,BULLISH,,False,,,,0,,revalidated,,0.00019,0.00034,0,
2026-07-27T23:00:16.593766,SCRTUSDT,4h,BEARISH,REJECTED,48,45,3,LONDON,8,8,0.0364,0.0398,0.0332,0.0398,1.0,0.0034,0.0032,0.0365,0.27,MSB_RETEST,hot,12,3.0,16.7,False,,,,,,True,BEARISH,,,0,,revalidated,,0.00076,0.0034,0,
2026-07-27T23:00:16.604391,API3USDT,1h,BULLISH,REJECTED,48,25,23,NY,8,8,0.2198,0.2142,0.2252,0.2142,1.0,0.0056,0.0054,0.2197,0.05,FVG_FILL_ENTRY_BULLISH,hot,12,2.33,89.5,False,,BULLISH_OB,12,BULLISH,,True,BEARISH,True,BEARISH,0,,revalidated,,0.00267,0.0056,0,
2026-07-27T23:00:16.611293,API3USDT,4h,BEARISH,REJECTED,46,26,20,LONDON,8,8,0.2196,0.2313,0.2081,0.2313,1.0,0.0117,0.0115,0.2197,0.05,LIQUIDITY_SWEEP,hot,12,2.49,-109.3,False,,BEARISH_OB,17,,,False,,True,BEARISH,0,,revalidated,,0.00439,0.0117,0,
2026-07-27T23:00:16.615846,API3USDT,1d,BEARISH,REJECTED,34,24,10,ASIA,8,8,0.2196,0.2411,0.1983,0.2411,1.0,0.0215,0.0213,0.2197,0.05,OB_BOUNCE,hot,12,1.98,-17.1,False,,BEARISH_OB,16,,,False,,,,1,4h,revalidated,,0.01021,0.0215,0,
2026-07-27T23:00:16.615846,XNOUSDT,1h,BULLISH,REJECTED,49,29,20,NY,8,8,0.3761,0.3653,0.3867,0.3653,1.0,0.0108,0.0106,0.376,0.03,LIQUIDITY_SWEEP,hot,12,3.0,107.4,False,,BULLISH_OB,9,BULLISH,,False,,True,BEARISH,0,,revalidated,,0.00943,0.0108,0,
2026-07-27T23:00:16.626153,XNOUSDT,1d,BEARISH,REJECTED,34,24,10,ASIA,8,8,0.3759,0.6381,0.1139,0.6381,1.0,0.2622,0.262,0.376,0.03,LIQUIDITY_SWEEP,hot,12,1.96,237.5,False,,,,BEARISH,,False,,True,BEARISH,0,,revalidated,,0.07629,0.2622,0,
2026-07-27T23:00:16.629458,WOOUSDT,1h,BEARISH,WATCH,52,52,0,NY,8,8,0.01262,0.0131,0.01,0.0131,7.45,0.00048,0.00262,0.01272,0.79,OB_BOUNCE,hot,12,2.21,46.4,False,,BEARISH_OB,0,BEARISH,,False,,,,0,,revalidated,,0.00011,0.00048,0,
2026-07-27T23:00:16.629458,WOOUSDT,4h,BEARISH,REJECTED,29,26,3,LONDON,8,8,0.01262,0.0138,0.01,0.0138,2.45,0.00118,0.00262,0.01272,0.79,MSB_RETEST,hot,12,2.02,69.6,False,,BEARISH_OB,0,BEARISH,,True,BULLISH,,,1,1h,revalidated,,0.00026,0.00118,0,
2026-07-27T23:00:16.646671,WOOUSDT,1d,BULLISH,REJECTED,29,26,3,ASIA,8,8,0.01282,0.0107,0.0147,0.0107,1.0,0.00212,0.00188,0.01272,0.79,MSB_RETEST,hot,12,3.0,10.2,False,,,,,,True,BULLISH,,,0,,revalidated,,0.00077,0.00212,0,
2026-07-27T23:00:16.650826,ALPINEUSDT,4h,BEARISH,REJECTED,43,30,13,LONDON,8,8,0.3079,0.3442,0.2718,0.3442,1.0,0.0363,0.0361,0.308,0.03,MSB_RETEST,hot,12,3.0,0.0,False,,BEARISH_OB,7,,,True,BEARISH,,,0,,revalidated,,0.00836,0.0363,0,
2026-07-27T23:00:16.658073,ALPINEUSDT,1d,BULLISH,REJECTED,37,27,10,ASIA,8,8,0.3081,0.2815,0.3345,0.2815,1.0,0.0266,0.0264,0.308,0.03,OB_BOUNCE,hot,12,3.0,77.4,False,,BULLISH_OB,15,BULLISH,,False,,,,0,,revalidated,,0.02293,0.0266,0,
2026-07-27T23:00:16.663131,APEUSDT,1d,BULLISH,REJECTED,49,28,21,ASIA,8,8,0.1568,0.1325,0.1809,0.1325,1.0,0.0243,0.0241,0.1567,0.06,MSB_RETEST,hot,12,3.0,32.2,False,,,,BULLISH,,True,BULLISH,True,BEARISH,0,,revalidated,,0.00914,0.0243,0,
2026-07-27T23:00:16.669907,NEXOUSDT,1h,BULLISH,REJECTED,34,24,10,NY,8,8,0.7341,0.7235,0.7445,0.7235,1.0,0.0106,0.0104,0.734,0.01,OB_BOUNCE,hot,12,1.92,200.0,False,,BULLISH_OB,21,,,False,,,,0,,revalidated,,0.007,0.0106,0,
2026-07-27T23:00:16.676113,NEXOUSDT,1d,BULLISH,REJECTED,37,27,10,ASIA,8,8,0.7341,0.6846,0.7834,0.6846,1.0,0.0495,0.0493,0.734,0.01,OB_BOUNCE,hot,12,2.74,75.6,False,,BULLISH_OB,15,BULLISH,,False,,,,1,1h,revalidated,,0.02679,0.0495,0,
2026-07-27T23:00:16.681349,LDOUSDT,1h,BULLISH,REJECTED,39,29,10,NY,8,8,0.3845,0.3727,0.3961,0.3727,1.0,0.0118,0.0116,0.3844,0.03,OB_BOUNCE,hot,12,3.0,80.8,False,,BULLISH_OB,6,BULLISH,,False,,,,0,,revalidated,,0.00711,0.0118,0,
2026-07-27T23:00:16.686381,LDOUSDT,4h,BULLISH,OPPORTUNITY,66,56,10,LONDON,8,8,0.3845,0.363,0.4058,0.363,1.0,0.0215,0.0213,0.3844,0.03,LIQUIDITY_SWEEP,hot,12,3.0,104.0,False,,,,BULLISH,,False,,True,BULLISH,1,1h,revalidated,,0.01096,0.0215,0,
2026-07-27T23:00:16.688094,OPUSDT,1h,BULLISH,REJECTED,23,23,0,NY,8,8,0.092,0.0901,0.0937,0.0901,1.0,0.0019,0.0017,0.0919,0.11,OB_BOUNCE,hot,12,1.95,262.5,False,,BULLISH_OB,0,,,False,,,,0,,revalidated,,0.00099,0.0019,0,
2026-07-27T23:00:16.695940,OPUSDT,4h,BEARISH,REJECTED,25,25,0,LONDON,8,8,0.0918,0.0968,0.087,0.0968,1.0,0.005,0.0048,0.0919,0.11,CRT_SETUP,hot,12,1.84,-40.0,False,,,,BEARISH,,False,,,,0,,revalidated,,0.00154,0.005,0,
2026-07-27T23:00:16.695940,GMXUSDT,1h,BULLISH,OPPORTUNITY,65,55,10,NY,8,8,6.8201,6.72,6.92,6.72,1.0,0.1001,0.0999,6.82,0.0,OB_BOUNCE,hot,12,2.5,100.0,False,,BULLISH_OB,9,,,False,,,,0,,revalidated,,0.08,0.1001,0,
2026-07-27T23:00:16.704026,GMXUSDT,1d,BEARISH,WATCH,58,48,10,ASIA,8,8,6.8199,7.6239,6.0161,7.6239,1.0,0.804,0.8038,6.82,0.0,OB_BOUNCE,hot,12,1.95,44.2,False,,BEARISH_OB,4,BEARISH,,False,,,,0,,revalidated,,0.34786,0.804,0,
2026-07-27T23:00:16.711579,APTUSDT,1h,BEARISH,WATCH,50,40,10,NY,8,8,0.6109,0.6373,0.5847,0.6373,1.0,0.0264,0.0262,0.611,0.02,CRT_SETUP,hot,12,3.0,17.6,False,,,,BEARISH,,False,,,,0,,revalidated,,0.00657,0.0264,0,
2026-07-27T23:00:16.715627,APTUSDT,4h,BEARISH,WATCH,51,28,23,LONDON,8,8,0.6109,0.6447,0.5773,0.6447,1.0,0.0338,0.0336,0.611,0.02,LIQUIDITY_SWEEP,hot,12,3.0,25.0,False,,BEARISH_OB,13,BEARISH,,False,,True,BULLISH,1,1h,revalidated,,0.01143,0.0338,0,
2026-07-27T23:00:16.720307,APTUSDT,1d,BULLISH,REJECTED,45,25,20,ASIA,8,8,0.6111,0.5642,0.6578,0.5642,1.0,0.0469,0.0467,0.611,0.02,LIQUIDITY_SWEEP,hot,12,2.21,44.7,False,,BULLISH_OB,15,,,False,,True,BULLISH,0,,revalidated,,0.02764,0.0469,0,
2026-07-27T23:00:16.728819,OSMOUSDT,1h,BEARISH,REJECTED,38,38,0,NY,8,8,0.028,0.0298,0.0264,0.0298,1.0,0.0018,0.0016,0.0281,0.36,CRT_SETUP,hot,12,2.0,14.3,False,,,,,,False,,,,0,,revalidated,,0.00035,0.0018,0,
2026-07-27T23:00:16.736069,HFTUSDT,1h,BULLISH,OPPORTUNITY,69,59,10,NY,8,8,0.00983,0.0094,0.0101,0.0094,1.0,0.00043,0.00027,0.009731,1.03,OB_BOUNCE,hot,12,3.0,101.9,False,,BULLISH_OB,5,BULLISH,,False,,,,0,,revalidated,,0.00036,0.00043,0,
2026-07-27T23:00:16.737812,HFTUSDT,4h,BEARISH,WATCH,50,27,23,LONDON,8,8,0.00963,0.0114,0.008,0.0114,1.0,0.00177,0.00163,0.009731,1.03,MSB_RETEST,hot,12,2.6,179.1,False,,BEARISH_OB,6,,,True,BEARISH,True,BEARISH,0,,revalidated,,0.00044,0.00177,0,
2026-07-27T23:00:16.750767,MAGICUSDT,4h,BULLISH,REJECTED,30,27,3,LONDON,8,8,0.0417,0.0409,0.0423,0.0409,1.0,0.0008,0.0006,0.0416,0.24,MSB_RETEST,hot,12,2.45,119.0,False,,BULLISH_OB,0,,,True,BULLISH,,,0,,revalidated,,0.00054,0.0008,0,
2026-07-27T23:00:16.755940,SYNUSDT,1h,BULLISH,WATCH,59,49,10,NY,8,8,0.1453,0.1358,0.1546,0.1358,1.0,0.0095,0.0093,0.1452,0.07,OB_BOUNCE,hot,12,1.9,-4.3,False,,BULLISH_OB,12,,,False,,,,0,,revalidated,,0.00425,0.0095,0,
2026-07-27T23:00:16.762231,SYNUSDT,4h,BULLISH,REJECTED,38,25,13,LONDON,8,8,0.1453,0.1321,0.1583,0.1321,1.0,0.0132,0.013,0.1452,0.07,OB_BOUNCE,hot,12,3.0,122.3,False,,BULLISH_OB,12,BULLISH,,False,,,,1,1h,revalidated,,0.01163,0.0132,0,
2026-07-27T23:00:16.767415,LQTYUSDT,1h,BEARISH,WATCH,58,48,10,NY,8,8,0.196,0.2079,0.1843,0.2079,1.0,0.0119,0.0117,0.1961,0.05,DISPLACEMENT_RETRACEMENT,hot,12,2.05,57.1,True,,BEARISH_OB,5,BEARISH,,False,,,,0,,revalidated,,0.00447,0.0119,0,
2026-07-27T23:00:16.772550,GASUSDT,1d,BULLISH,WATCH,59,49,10,ASIA,8,8,0.9951,0.9637,1.0263,0.9637,1.0,0.0314,0.0312,0.995,0.01,OB_BOUNCE,hot,12,2.0,129.0,False,,BULLISH_OB,19,BULLISH,,False,,,,0,,revalidated,,0.03857,0.0314,0,
2026-07-27T23:00:16.777164,GLMUSDT,1d,BEARISH,REJECTED,39,26,13,ASIA,8,8,0.1052,0.1074,0.1,0.1074,2.49,0.0022,0.0052,0.1053,0.09,MSB_RETEST,hot,12,2.14,140.6,False,,,,BEARISH,,True,BULLISH,True,BULLISH,0,,revalidated,,0.00365,0.0022,0,
2026-07-27T23:00:16.782274,PROMUSDT,1h,BULLISH,OPPORTUNITY,62,49,13,NY,8,8,2.0111,1.8301,2.1919,1.8301,1.0,0.181,0.1808,2.011,0.0,MSB_RETEST,hot,12,1.89,63.6,False,,BULLISH_OB,9,,,True,BEARISH,,,0,,revalidated,,0.08986,0.181,0,
2026-07-27T23:00:16.787295,PROMUSDT,1d,BULLISH,REJECTED,27,27,0,ASIA,8,8,2.0111,0.9766,3.0454,0.9766,1.0,1.0345,1.0343,2.011,0.0,CRT_SETUP,hot,12,2.6,-664.3,False,,,,,,False,,,,1,1h,revalidated,,0.35086,1.0345,0,
2026-07-27T23:00:16.792298,ARBUSDT,1d,BEARISH,REJECTED,49,26,23,ASIA,8,8,0.0797,0.1035,0.0561,0.1035,1.0,0.0238,0.0236,0.0798,0.13,MSB_RETEST,hot,12,2.24,78.6,False,,BEARISH_OB,7,,,True,BEARISH,True,BEARISH,0,,revalidated,,0.0043,0.0238,0,
2026-07-27T23:00:16.797381,WBTCUSDT,1h,BULLISH,REJECTED,41,28,13,NY,8,8,64866.8801,64190.5739,65543.1861,64190.5739,1.0,676.3062,676.306,64866.88,0.0,FVG_FILL_ENTRY_BULLISH,hot,12,3.0,11.2,False,,BULLISH_OB,4,BULLISH,,False,,,,0,,revalidated,,362.19214,676.3062,0,
2026-07-27T23:00:16.802411,WBTCUSDT,4h,BEARISH,REJECTED,44,26,18,LONDON,8,8,64866.8799,65955.7,63778.06,65955.7,1.0,1088.8201,1088.8199,64866.88,0.0,FVG_FILL_ENTRY_BEARISH,hot,12,3.0,86.1,False,,BEARISH_OB,6,BEARISH,,False,,,,0,,revalidated,,475.98,1088.8201,0,
2026-07-27T23:00:16.806411,WBTCUSDT,1d,BULLISH,REJECTED,25,25,0,ASIA,8,8,64866.8801,60792.7354,68941.0246,60792.7354,1.0,4074.1447,4074.1445,64866.88,0.0,FVG_FILL_ENTRY_BULLISH,hot,12,2.94,8.8,False,,,,BULLISH,,False,,,,1,1h,revalidated,,1490.28929,4074.1447,0,
2026-07-27T23:00:16.811869,EDUUSDT,1h,BULLISH,REJECTED,27,27,0,NY,8,8,0.032,0.0312,0.0326,0.0312,1.0,0.0008,0.0006,0.0319,0.31,CRT_SETUP,hot,12,2.3,266.7,False,,,,,,False,,,,0,,revalidated,,0.00071,0.0008,0,
2026-07-27T23:00:16.817558,EDUUSDT,4h,BULLISH,REJECTED,30,30,0,LONDON,8,8,0.032,0.0301,0.0337,0.0301,1.0,0.0019,0.0017,0.0319,0.31,CRT_SETUP,hot,12,3.0,-9.1,False,,,,,,False,,,,1,1h,revalidated,,0.00138,0.0019,0,
2026-07-27T23:00:16.821557,EDUUSDT,1d,BULLISH,WATCH,53,53,0,ASIA,8,8,0.032,0.0274,0.0364,0.0274,1.0,0.0046,0.0044,0.0319,0.31,CRT_SETUP,hot,12,2.67,77.6,False,,,,,,False,,,,2,1h|4h,revalidated,,0.00215,0.0046,0,
2026-07-27T23:00:16.826168,SUIUSDT,1h,BULLISH,REJECTED,39,29,10,NY,8,8,0.7063,0.6912,0.7212,0.6912,1.0,0.0151,0.0149,0.7062,0.01,OB_BOUNCE,hot,12,3.0,219.5,False,,BULLISH_OB,2,BULLISH,,False,,,,0,,revalidated,,0.00659,0.0151,0,
2026-07-27T23:00:16.831169,SUIUSDT,1d,BULLISH,REJECTED,39,24,15,ASIA,8,8,0.7063,0.6808,0.74,0.6808,1.33,0.0255,0.0337,0.7062,0.01,LIQUIDITY_SWEEP,hot,12,2.46,126.3,False,,BULLISH_OB,12,BULLISH,,False,,True,BULLISH,1,1h,revalidated,,0.02749,0.0255,0,
2026-07-27T23:00:16.836170,MAVUSDT,4h,BEARISH,REJECTED,44,41,3,LONDON,8,8,0.00844,0.0091,0.008,0.0091,1.0,0.00066,0.00044,0.00854,1.17,MSB_RETEST,hot,12,2.79,26.3,False,,,,,,True,BEARISH,,,0,,revalidated,,0.00013,0.00066,0,
2026-07-27T23:00:16.842174,PENDLEUSDT,1h,BULLISH,REJECTED,46,28,18,NY,8,8,1.5351,1.4988,1.5712,1.4988,1.0,0.0363,0.0361,1.535,0.01,FVG_FILL_ENTRY_BULLISH,hot,12,3.0,86.7,False,,BULLISH_OB,4,BULLISH,,False,,,,0,,revalidated,,0.01843,0.0363,0,
2026-07-27T23:00:16.850365,PENDLEUSDT,4h,BEARISH,REJECTED,25,22,3,LONDON,8,8,1.5349,1.5891,1.4809,1.5891,1.0,0.0542,0.054,1.535,0.01,FVG_FILL_ENTRY_BEARISH,hot,12,1.81,171.4,False,,,,BEARISH,,False,,,,0,,revalidated,,0.02821,0.0542,0,
2026-07-27T23:00:16.855394,PENDLEUSDT,1d,BULLISH,REJECTED,32,27,5,ASIA,8,8,1.5351,1.3955,1.6745,1.3955,1.0,0.1396,0.1394,1.535,0.01,LIQUIDITY_SWEEP,hot,12,2.7,41.8,False,,,,BULLISH,,False,,True,BEARISH,1,1h,revalidated,,0.09093,0.1396,0,
2026-07-27T23:00:16.859392,ARKMUSDT,4h,BEARISH,REJECTED,49,39,10,LONDON,8,8,0.1044,0.1094,0.0996,0.1094,1.0,0.005,0.0048,0.1045,0.1,OB_BOUNCE,hot,12,2.14,14.3,False,,BEARISH_OB,13,,,False,,,,0,,revalidated,,0.00161,0.005,0,
2026-07-27T23:00:16.865394,WBETHUSDT,1h,BULLISH,REJECTED,24,21,3,NY,8,8,2140.5301,2104.8868,2176.1732,2104.8868,1.0,35.6433,35.6431,2140.53,0.0,FVG_FILL_ENTRY_BULLISH,hot,12,2.73,-56.8,False,,,,BULLISH,,False,,,,0,,revalidated,,19.24643,35.6433,0,
2026-07-27T23:00:16.865394,WLDUSDT,1h,BULLISH,REJECTED,27,27,0,NY,8,8,0.3409,0.334,0.35,0.334,1.35,0.0069,0.0091,0.3408,0.03,CRT_SETUP,hot,12,3.0,176.5,False,,,,BULLISH,,False,,,,0,,revalidated,,0.0044,0.0069,0,
2026-07-27T23:00:16.878079,SEIUSDT,1h,BULLISH,REJECTED,26,26,0,NY,8,8,0.04471,0.0439,0.05,0.0439,7.5,0.00081,0.00529,0.04461,0.22,OB_BOUNCE,hot,12,2.21,109.4,False,,BULLISH_OB,0,BULLISH,,False,,,,0,,revalidated,,0.0005,0.00081,0,
2026-07-27T23:00:16.878079,SEIUSDT,4h,BEARISH,REJECTED,27,27,0,LONDON,8,8,0.04451,0.0462,0.04,0.0462,2.93,0.00169,0.00451,0.04461,0.22,CRT_SETUP,hot,12,2.92,23.6,False,,,,BEARISH,,False,,,,0,,revalidated,,0.00064,0.00169,0,
2026-07-27T23:00:16.878079,ARKUSDT,4h,BULLISH,REJECTED,38,25,13,LONDON,8,8,0.1006,0.099,0.102,0.099,1.0,0.0016,0.0014,0.1005,0.1,MSB_RETEST,hot,12,3.0,145.9,False,,BULLISH_OB,2,,,True,BULLISH,,,0,,revalidated,,0.00134,0.0016,0,
2026-07-27T23:00:16.892370,TIAUSDT,4h,BEARISH,REJECTED,28,28,0,LONDON,8,8,0.3378,0.3558,0.32,0.3558,1.0,0.018,0.0178,0.3379,0.03,CRT_SETUP,hot,12,2.97,10.4,False,,,,,,False,,,,0,,revalidated,,0.00566,0.018,0,
2026-07-27T23:00:16.892370,ORDIUSDT,1h,BEARISH,REJECTED,45,45,0,NY,8,8,3.6859,3.9144,3.4576,3.9144,1.0,0.2285,0.2283,3.686,0.0,CRT_SETUP,hot,12,2.57,46.3,False,,,,,,False,,,,0,,revalidated,,0.05486,0.2285,0,
2026-07-27T23:00:16.892370,ORDIUSDT,4h,BEARISH,REJECTED,34,24,10,LONDON,8,8,3.6859,4.173,3.199,4.173,1.0,0.4871,0.4869,3.686,0.0,OB_BOUNCE,hot,12,1.86,237.3,False,,BEARISH_OB,12,,,False,,,,1,1h,revalidated,,0.12807,0.4871,0,
2026-07-27T23:00:16.913787,PIVXUSDT,1h,BULLISH,WATCH,57,57,0,NY,8,8,0.0344,0.0339,0.04,0.0339,13.53,0.0005,0.0056,0.0343,0.29,CRT_SETUP,hot,12,2.7,166.7,False,,,,BULLISH,,False,,,,0,,revalidated,,0.00044,0.0005,0,
2026-07-27T23:00:16.919822,PIVXUSDT,4h,BULLISH,REJECTED,36,26,10,LONDON,8,8,0.0344,0.0332,0.0354,0.0332,1.0,0.0012,0.001,0.0343,0.29,OB_BOUNCE,hot,12,2.21,97.4,False,,BULLISH_OB,18,,,False,,,,1,1h,revalidated,,0.001,0.0012,0,
2026-07-27T23:00:16.924822,VICUSDT,4h,BEARISH,REJECTED,47,44,3,LONDON,8,8,0.0359,0.0389,0.0331,0.0389,1.0,0.003,0.0028,0.036,0.28,MSB_RETEST,hot,12,3.0,31.2,False,,,,,,True,BEARISH,,,0,,revalidated,,0.00065,0.003,0,
2026-07-27T23:00:16.931057,VICUSDT,1d,BEARISH,REJECTED,25,25,0,ASIA,8,8,0.0359,0.0443,0.0277,0.0443,1.0,0.0084,0.0082,0.036,0.28,CRT_SETUP,hot,12,1.88,-19.5,False,,,,,,False,,,,1,4h,revalidated,,0.00227,0.0084,0,
2026-07-27T23:00:16.935192,VANRYUSDT,1h,BEARISH,REJECTED,29,26,3,NY,8,8,0.00388,0.0044,0.0,0.0044,9.37,0.00052,0.00388,0.003977,2.51,MSB_RETEST,hot,12,2.02,-86.0,False,,,,BEARISH,,True,BULLISH,,,0,,revalidated,,0.00012,0.00052,0,
2026-07-27T23:00:16.940430,AEURUSDT,4h,BEARISH,REJECTED,35,25,10,LONDON,8,8,1.1406,1.1445,1.1369,1.1445,1.0,0.0039,0.0037,1.1407,0.01,FVG_FILL_ENTRY_BEARISH,hot,12,2.17,46.3,False,,BEARISH_OB,7,BEARISH,,False,,,,0,,revalidated,,0.00135,0.0039,0,
2026-07-27T23:00:16.947020,AEURUSDT,1d,BEARISH,REJECTED,36,26,10,ASIA,8,8,1.1406,1.149,1.1324,1.149,1.0,0.0084,0.0082,1.1407,0.01,OB_BOUNCE,hot,12,2.1,85.8,False,,BEARISH_OB,16,,,False,,,,1,4h,revalidated,,0.00789,0.0084,0,
2026-07-27T23:00:16.951153,JTOUSDT,1h,BULLISH,REJECTED,29,19,10,NY,8,8,0.5952,0.58,0.6102,0.58,1.0,0.0152,0.015,0.5951,0.02,FVG_FILL_ENTRY_BULLISH,hot,12,2.49,-13.0,False,,BULLISH_OB,4,BULLISH,,False,,,,0,,revalidated,,0.00947,0.0152,0,
2026-07-27T23:00:16.956260,JTOUSDT,4h,BEARISH,REJECTED,28,25,3,LONDON,8,8,0.595,0.6412,0.549,0.6412,1.0,0.0462,0.046,0.5951,0.02,CRT_SETUP,hot,12,2.09,-54.2,False,,,,BEARISH,,False,,,,0,,revalidated,,0.01508,0.0462,0,
2026-07-27T23:00:16.962012,ACEUSDT,1h,BEARISH,WATCH,54,51,3,NY,8,8,0.0808,0.0843,0.0775,0.0843,1.0,0.0035,0.0033,0.0809,0.12,MSB_RETEST,hot,12,2.2,72.0,False,,,,BEARISH,,True,BULLISH,,,0,,revalidated,,0.00146,0.0035,0,
2026-07-27T23:00:16.966690,ACEUSDT,4h,BULLISH,WATCH,55,25,30,LONDON,8,8,0.081,0.0762,0.09,0.0762,1.94,0.0048,0.009,0.0809,0.12,LIQUIDITY_SWEEP,hot,12,3.0,80.6,False,,BULLISH_OB,4,BULLISH,,False,,True,BULLISH,0,,revalidated,,0.00337,0.0048,0,
2026-07-27T23:00:16.971691,ACEUSDT,1d,BULLISH,WATCH,53,43,10,ASIA,8,8,0.081,0.052,0.1098,0.052,1.0,0.029,0.0288,0.0809,0.12,LIQUIDITY_SWEEP,hot,12,3.0,47.2,False,,,,,,False,,True,BULLISH,1,4h,revalidated,,0.01954,0.029,0,
2026-07-27T23:00:16.979819,AIUSDT,1h,BULLISH,REJECTED,26,26,0,NY,8,8,0.0196,0.0183,0.0207,0.0183,1.0,0.0013,0.0011,0.0195,0.51,CRT_SETUP,hot,12,2.35,-200.0,False,,,,BULLISH,,False,,,,0,,revalidated,,0.00033,0.0013,0,
2026-07-27T23:00:16.979819,AIUSDT,4h,BEARISH,REJECTED,28,28,0,LONDON,8,8,0.0194,0.0201,0.0189,0.0201,1.0,0.0007,0.0005,0.0195,0.51,CRT_SETUP,hot,12,2.67,-50.0,False,,,,,,False,,,,0,,revalidated,,0.0004,0.0007,0,
2026-07-27T23:00:16.993641,MANTAUSDT,4h,BULLISH,REJECTED,35,25,10,LONDON,8,8,0.06025,0.0581,0.0622,0.0581,1.0,0.00215,0.00195,0.06015,0.17,OB_BOUNCE,hot,12,2.88,150.3,False,,BULLISH_OB,4,,,False,,,,0,,revalidated,,0.00098,0.00215,0,
2026-07-27T23:00:16.999210,JUPUSDT,1h,BULLISH,REJECTED,36,26,10,NY,8,8,0.1867,0.1836,0.19,0.1836,1.14,0.0031,0.0033,0.1866,0.05,OB_BOUNCE,hot,12,3.0,140.9,False,,BULLISH_OB,3,BULLISH,,False,,,,0,,revalidated,,0.00198,0.0031,0,
2026-07-27T23:00:17.001236,JUPUSDT,4h,BULLISH,OPPORTUNITY,61,51,10,LONDON,8,8,0.1867,0.1811,0.1921,0.1811,1.0,0.0056,0.0054,0.1866,0.05,OB_BOUNCE,hot,12,2.35,113.5,False,,BULLISH_OB,2,BULLISH,,False,,,,1,1h,revalidated,,0.00281,0.0056,0,
2026-07-27T23:00:17.001236,PYTHUSDT,1h,BULLISH,REJECTED,24,24,0,NY,8,8,0.04421,0.0428,0.0454,0.0428,1.0,0.00141,0.00119,0.04411,0.23,CRT_SETUP,hot,12,1.97,-129.7,False,,,,,,False,,,,0,,revalidated,,0.0007,0.00141,0,
2026-07-27T23:00:17.016280,PYTHUSDT,4h,BEARISH,REJECTED,24,24,0,LONDON,8,8,0.04401,0.0469,0.04,0.0469,1.5,0.00289,0.00401,0.04411,0.23,CRT_SETUP,hot,12,3.0,-27.2,False,,,,BEARISH,,False,,,,0,,revalidated,,0.00091,0.00289,0,
2026-07-27T23:00:17.021308,PYTHUSDT,1d,BEARISH,REJECTED,25,25,0,ASIA,8,8,0.04401,0.0538,0.0345,0.0538,1.0,0.00979,0.00951,0.04411,0.23,CRT_SETUP,hot,12,1.99,31.6,False,,,,BEARISH,,False,,,,1,4h,revalidated,,0.00267,0.00979,0,
2026-07-27T23:00:17.027277,RONINUSDT,1h,BEARISH,REJECTED,43,43,0,NY,8,8,0.0499,0.0529,0.0471,0.0529,1.0,0.003,0.0028,0.05,0.2,FVG_FILL_ENTRY_BEARISH,hot,12,3.0,33.3,False,,,,BEARISH,,False,,,,0,,revalidated,,0.00056,0.003,0,
